"data_category","action","action_name","column_name","event_name","price_code","old_value","new_value","upd_user","upd_datetime"
"Price Code","U","Update","price","E6BB0627","B","242","262","BRA500","2026-02-26 11:28:44.367"
"Price Code","U","Update","price","E6BB0627","B","262","272","BRA504","2026-03-22 06:00:18.276"
"Price Code","U","Update","price","E6BB0627","B","272","277","BRA504","2026-05-29 22:27:14.790"
"Price Code","I","Insert",NA,"E6BB0627","C",NA,"184.76|184.76||I|Standard Pricing|174.76|0.00|0.00|10.00|0.00","BRA503","2025-11-03 06:32:09.122"
"Price Code","U","Update","price","E6BB0627","C","184.76","194.76","BRA500","2026-02-18 22:40:30.729"
"Price Code","U","Update","price","E6BB0627","C","194.76","199.76","BRA500","2026-03-14 06:48:03.535"
"Price Code","I","Insert",NA,"E6BB0627","D",NA,"192.75|192.75||I|Standard Pricing|182.75|0.00|0.00|10.00|0.00","BRA505","2025-12-13 12:56:08.065"
"Price Code","U","Update","price","E6BB0627","D","192.75","207.75","BRA500","2026-02-07 03:04:29.558"
"Price Code","U","Update","price","E6BB0627","D","207.75","232.75","BRA502","2026-02-07 10:41:33.832"
"Price Code","U","Update","price","E6BB0627","D","232.75","257.75","BRA509","2026-02-19 09:49:02.619"
"Price Code","U","Update","price","E6BB0627","D","257.75","267.75","BRA509","2026-05-03 11:14:40.856"
"Price Code","U","Update","price","E6BB0627","D","267.75","287.75","BRA502","2026-06-06 18:32:55.263"
"Price Code","I","Insert",NA,"E6BB0627","E",NA,"151.24|151.24||I|Standard Pricing|141.24|0.00|0.00|10.00|0.00","BRA501","2025-11-19 18:41:00.303"
"Price Code","U","Update","price","E6BB0627","E","151.24","136.24","BRA509","2026-01-17 18:03:03.879"
"Price Code","U","Update","price","E6BB0627","E","136.24","151.24","BRA505","2026-01-29 19:36:28.092"
"Price Code","U","Update","price","E6BB0627","E","151.24","176.24","BRA500","2026-04-04 05:06:13.749"
"Price Code","U","Update","price","E6BB0627","E","176.24","201.24","BRA501","2026-04-13 04:24:23.595"
"Price Code","I","Insert",NA,"E6BB0627","F",NA,"113.66|113.66||I|Standard Pricing|103.66|0.00|0.00|10.00|0.00","BRA501","2025-11-03 17:38:40.132"
"Price Code","U","Update","price","E6BB0627","F","113.66","98.66","BRA504","2026-03-14 10:18:19.220"
"Price Code","U","Update","price","E6BB0627","F","98.66","113.66","BRA500","2026-03-24 21:07:08.942"
"Price Code","U","Update","price","E6BB0627","F","113.66","133.66","BRA506","2026-04-23 03:13:06.402"
"Price Code","U","Update","price","E6BB0627","F","133.66","148.66","BRA507","2026-05-21 18:25:25.238"
"Price Code","U","Update","price","E6BB0627","F","148.66","158.66","BRA503","2026-05-23 17:48:57.064"
"Price Code","I","Insert",NA,"E6BB0627","G",NA,"94.98|94.98||I|Standard Pricing|84.98|0.00|0.00|10.00|0.00","BRA510","2025-11-16 04:06:31.739"
"Price Code","U","Update","price","E6BB0627","G","94.98","124.98","BRA502","2026-01-20 12:18:53.480"
"Price Code","U","Update","price","E6BB0627","G","124.98","129.98","BRA504","2026-03-17 08:36:41.180"
"Price Code","U","Update","price","E6BB0627","G","129.98","119.98","BRA509","2026-03-29 16:29:19.264"
"Price Code","U","Update","price","E6BB0627","G","119.98","129.98","BRA501","2026-06-01 04:07:26.274"
"Price Code","U","Update","price","E6BB0627","G","129.98","139.98","BRA507","2026-06-16 08:43:18.899"
"Price Code","I","Insert",NA,"E6BB0627","H",NA,"93.53|93.53||I|Standard Pricing|83.53|0.00|0.00|10.00|0.00","BRA503","2025-11-15 00:10:52.428"
"Price Code","U","Update","price","E6BB0627","H","93.53","103.53","BRA505","2026-04-12 12:39:41.694"
"Price Code","U","Update","price","E6BB0627","H","103.53","98.53","BRA500","2026-05-10 08:08:20.015"
"Price Code","I","Insert",NA,"E6BB0627","I",NA,"74.86|74.86||I|Standard Pricing|64.86|0.00|0.00|10.00|0.00","BRA501","2025-11-09 04:27:57.548"
"Price Code","U","Update","price","E6BB0627","I","74.86","104.86","BRA510","2026-02-25 03:10:01.496"
"Price Code","U","Update","price","E6BB0627","I","104.86","119.86","BRA503","2026-06-02 02:15:12.032"
"Price Code","I","Insert",NA,"E6BB0627","J",NA,"63.07|63.07||I|Standard Pricing|53.07|0.00|0.00|10.00|0.00","BRA506","2025-11-14 07:29:31.467"
"Price Code","U","Update","price","E6BB0627","J","63.07","93.07","BRA506","2026-02-03 06:39:17.496"
"Price Code","U","Update","price","E6BB0627","J","93.07","88.07","BRA509","2026-03-26 22:45:17.048"
"Price Code","U","Update","price","E6BB0627","J","88.07","83.07","BRA510","2026-04-26 03:33:46.370"
"Price Code","U","Update","price","E6BB0627","J","83.07","108.07","BRA500","2026-05-28 03:46:51.979"
"Price Code","U","Update","price","E6BB0627","J","108.07","103.07","BRA508","2026-06-11 11:00:55.627"
"Price Code","I","Insert",NA,"E6BB0627","K",NA,"49.68|49.68||I|Standard Pricing|39.68|0.00|0.00|10.00|0.00","BRA500","2025-11-12 23:44:49.360"
"Price Code","U","Update","price","E6BB0627","K","49.68","64.68","BRA502","2026-01-18 01:59:19.895"
"Price Code","U","Update","price","E6BB0627","K","64.68","89.68","BRA507","2026-03-27 07:24:44.261"
"Price Code","I","Insert",NA,"E6BB0627","L",NA,"48.16|48.16||I|Standard Pricing|38.16|0.00|0.00|10.00|0.00","BRA507","2025-11-03 17:32:52.891"
"Price Code","U","Update","price","E6BB0627","L","48.16","33.16","BRA505","2026-03-22 16:06:35.829"
"Price Code","U","Update","price","E6BB0627","L","33.16","58.16","BRA503","2026-05-10 09:10:26.401"
"Price Code","U","Update","price","E6BB0627","L","58.16","88.16","BRA502","2026-06-11 02:59:40.000"
"Price Code","U","Update","price","E6BB0627","L","88.16","73.16","BRA502","2026-06-16 00:28:13.757"
"Price Code","I","Insert",NA,"E6BB0628","A",NA,"269.13|269.13||I|Standard Pricing|259.13|0.00|0.00|10.00|0.00","BRA507","2025-11-10 23:38:18.796"
"Price Code","U","Update","price","E6BB0628","A","269.13","254.13","BRA507","2026-01-25 19:37:25.375"
"Price Code","U","Update","price","E6BB0628","A","254.13","284.13","BRA501","2026-03-23 14:05:47.318"
"Price Code","I","Insert",NA,"E6BB0628","B",NA,"205.03|205.03||I|Standard Pricing|195.03|0.00|0.00|10.00|0.00","BRA508","2025-11-28 07:03:30.087"
"Price Code","U","Update","price","E6BB0628","B","205.03","235.03","BRA503","2026-02-08 13:51:11.048"
"Price Code","U","Update","price","E6BB0628","B","235.03","220.03","BRA502","2026-06-04 21:15:12.069"
"Price Code","U","Update","price","E6BB0628","B","220.03","240.03","BRA504","2026-06-18 22:49:03.973"
"Price Code","I","Insert",NA,"E6BB0628","C",NA,"170.23|170.23||I|Standard Pricing|160.23|0.00|0.00|10.00|0.00","BRA506","2025-12-05 15:02:10.416"
"Price Code","U","Update","price","E6BB0628","C","170.23","175.23","BRA502","2026-01-30 20:48:28.517"
"Price Code","U","Update","price","E6BB0628","C","175.23","165.23","BRA504","2026-04-04 17:32:38.766"
"Price Code","I","Insert",NA,"E6BB0628","D",NA,"168.26|168.26||I|Standard Pricing|158.26|0.00|0.00|10.00|0.00","BRA502","2025-12-12 01:12:13.748"
"Price Code","U","Update","price","E6BB0628","D","168.26","178.26","BRA509","2026-04-17 05:54:41.912"
"Price Code","U","Update","price","E6BB0628","D","178.26","198.26","BRA505","2026-05-03 12:22:27.964"
"Price Code","U","Update","price","E6BB0628","D","198.26","213.26","BRA507","2026-05-21 18:43:46.804"
"Price Code","I","Insert",NA,"E6BB0628","E",NA,"137.5|137.5||I|Standard Pricing|127.5|0.00|0.00|10.00|0.00","BRA501","2025-11-17 05:29:14.516"
"Price Code","U","Update","price","E6BB0628","E","137.5","147.5","BRA507","2026-05-27 08:45:50.984"
"Price Code","U","Update","price","E6BB0628","E","147.5","142.5","BRA505","2026-06-14 04:58:16.523"
"Price Code","I","Insert",NA,"E6BB0628","F",NA,"125.19|125.19||I|Standard Pricing|115.19|0.00|0.00|10.00|0.00","BRA501","2025-11-29 12:19:44.989"
"Price Code","U","Update","price","E6BB0628","F","125.19","140.19","BRA507","2026-01-18 14:47:21.113"
"Price Code","U","Update","price","E6BB0628","F","140.19","135.19","BRA508","2026-02-03 11:52:35.733"
"Price Code","U","Update","price","E6BB0628","F","135.19","125.19","BRA506","2026-05-22 14:50:03.830"
"Price Code","U","Update","price","E6BB0628","F","125.19","150.19","BRA507","2026-06-21 06:46:53.979"
"Price Code","I","Insert",NA,"E6BB0628","G",NA,"122.66|122.66||I|Standard Pricing|112.66|0.00|0.00|10.00|0.00","BRA502","2025-11-12 08:02:44.477"
"Price Code","U","Update","price","E6BB0628","G","122.66","117.66","BRA500","2026-06-09 20:40:59.770"
"Price Code","U","Update","price","E6BB0628","G","117.66","132.66","BRA507","2026-06-11 22:19:21.549"
"Price Code","I","Insert",NA,"E6BB0628","H",NA,"89|89||I|Standard Pricing|79|0.00|0.00|10.00|0.00","BRA500","2025-11-10 05:45:51.855"
"Price Code","U","Update","price","E6BB0628","H","89","84","BRA506","2026-01-21 04:11:03.213"
"Price Code","U","Update","price","E6BB0628","H","84","104","BRA500","2026-02-07 09:56:03.607"
"Price Code","U","Update","price","E6BB0628","H","104","89","BRA510","2026-05-14 01:23:43.368"
"Price Code","U","Update","price","E6BB0628","H","89","119","BRA508","2026-06-14 14:10:21.599"
"Price Code","I","Insert",NA,"E6BB0628","I",NA,"76.17|76.17||I|Standard Pricing|66.17|0.00|0.00|10.00|0.00","BRA504","2025-11-17 01:10:07.702"
"Price Code","U","Update","price","E6BB0628","I","76.17","66.17","BRA501","2026-03-05 11:02:53.991"
"Price Code","U","Update","price","E6BB0628","I","66.17","86.17","BRA506","2026-04-17 08:49:20.205"
"Price Code","U","Update","price","E6BB0628","I","86.17","111.17","BRA500","2026-04-25 09:36:11.646"
"Price Code","U","Update","price","E6BB0628","I","111.17","96.17","BRA510","2026-05-26 07:05:25.987"
"Price Code","I","Insert",NA,"E6BB0628","J",NA,"63.28|63.28||I|Standard Pricing|53.28|0.00|0.00|10.00|0.00","BRA507","2025-11-03 15:49:18.385"
"Price Code","U","Update","price","E6BB0628","J","63.28","88.28","BRA503","2026-02-22 22:03:34.056"
"Price Code","U","Update","price","E6BB0628","J","88.28","103.28","BRA506","2026-03-12 17:56:03.506"
"Price Code","U","Update","price","E6BB0628","J","103.28","93.28","BRA510","2026-04-03 02:29:50.590"
"Price Code","U","Update","price","E6BB0628","J","93.28","98.28","BRA504","2026-04-17 00:53:19.915"
"Price Code","U","Update","price","E6BB0628","J","98.28","108.28","BRA504","2026-05-12 16:08:48.164"
"Price Code","I","Insert",NA,"E6BB0628","K",NA,"49.23|49.23||I|Standard Pricing|39.23|0.00|0.00|10.00|0.00","BRA510","2025-12-05 01:07:38.594"
"Price Code","U","Update","price","E6BB0628","K","49.23","74.23","BRA501","2026-03-01 15:58:09.241"
"Price Code","U","Update","price","E6BB0628","K","74.23","104.23","BRA501","2026-04-13 14:54:33.061"
"Price Code","U","Update","price","E6BB0628","K","104.23","114.23","BRA508","2026-05-22 02:43:16.909"
"Price Code","U","Update","price","E6BB0628","K","114.23","134.23","BRA510","2026-05-29 06:17:29.103"
"Price Code","I","Insert",NA,"E6BB0628","L",NA,"46.9|46.9||I|Standard Pricing|36.9|0.00|0.00|10.00|0.00","BRA509","2025-12-07 14:51:39.990"
"Price Code","U","Update","price","E6BB0628","L","46.9","66.9","BRA504","2026-03-26 02:04:07.491"
"Price Code","U","Update","price","E6BB0628","L","66.9","81.9","BRA501","2026-04-03 23:02:55.248"
"Price Code","I","Insert",NA,"E6BB0629","A",NA,"228.74|228.74||I|Standard Pricing|218.74|0.00|0.00|10.00|0.00","BRA500","2025-11-14 06:51:50.028"
"Price Code","U","Update","price","E6BB0629","A","228.74","223.74","BRA510","2026-02-15 17:25:45.407"
"Price Code","U","Update","price","E6BB0629","A","223.74","253.74","BRA503","2026-03-02 14:43:49.907"
"Price Code","U","Update","price","E6BB0629","A","253.74","283.74","BRA505","2026-05-16 17:22:49.917"
"Price Code","I","Insert",NA,"E6BB0629","B",NA,"220.06|220.06||I|Standard Pricing|210.06|0.00|0.00|10.00|0.00","BRA508","2025-11-28 06:10:35.471"
"Price Code","U","Update","price","E6BB0629","B","220.06","235.06","BRA508","2026-01-31 06:25:44.043"
"Price Code","U","Update","price","E6BB0629","B","235.06","250.06","BRA502","2026-04-13 16:28:09.532"
"Price Code","U","Update","price","E6BB0629","B","250.06","255.06","BRA505","2026-05-23 16:00:51.393"
"Price Code","U","Update","price","E6BB0629","B","255.06","280.06","BRA510","2026-05-27 23:14:49.847"
"Price Code","U","Update","price","E6BB0629","B","280.06","310.06","BRA500","2026-06-11 12:41:36.643"
"Price Code","I","Insert",NA,"E6BB0629","C",NA,"167.44|167.44||I|Standard Pricing|157.44|0.00|0.00|10.00|0.00","BRA500","2025-11-13 02:28:24.623"
"Price Code","U","Update","price","E6BB0629","C","167.44","197.44","BRA509","2026-01-29 04:40:03.380"
"Price Code","U","Update","price","E6BB0629","C","197.44","207.44","BRA505","2026-02-21 23:08:51.734"
"Price Code","U","Update","price","E6BB0629","C","207.44","197.44","BRA508","2026-03-06 01:25:53.030"
"Price Code","U","Update","price","E6BB0629","C","197.44","212.44","BRA507","2026-04-01 17:33:58.494"
"Price Code","U","Update","price","E6BB0629","C","212.44","242.44","BRA507","2026-06-28 06:38:13.688"
"Price Code","I","Insert",NA,"E6BB0629","D",NA,"179.03|179.03||I|Standard Pricing|169.03|0.00|0.00|10.00|0.00","BRA505","2025-12-09 13:43:31.790"
"Price Code","U","Update","price","E6BB0629","D","179.03","209.03","BRA507","2026-01-21 17:05:26.970"
"Price Code","U","Update","price","E6BB0629","D","209.03","239.03","BRA510","2026-02-10 07:50:50.263"
"Price Code","U","Update","price","E6BB0629","D","239.03","269.03","BRA506","2026-02-24 07:48:34.049"
"Price Code","U","Update","price","E6BB0629","D","269.03","274.03","BRA500","2026-03-17 13:25:04.524"
"Price Code","U","Update","price","E6BB0629","D","274.03","284.03","BRA506","2026-06-21 22:26:45.676"
"Price Code","I","Insert",NA,"E6BB0629","E",NA,"145.01|145.01||I|Standard Pricing|135.01|0.00|0.00|10.00|0.00","BRA501","2025-12-07 23:29:26.562"
"Price Code","U","Update","price","E6BB0629","E","145.01","155.01","BRA506","2026-03-01 23:51:12.874"
"Price Code","U","Update","price","E6BB0629","E","155.01","170.01","BRA503","2026-06-27 03:57:34.612"
"Price Code","I","Insert",NA,"E6BB0629","F",NA,"128.85|128.85||I|Standard Pricing|118.85|0.00|0.00|10.00|0.00","BRA507","2025-12-13 08:18:00.894"
"Price Code","U","Update","price","E6BB0629","F","128.85","138.85","BRA505","2026-02-24 17:51:31.345"
"Price Code","U","Update","price","E6BB0629","F","138.85","128.85","BRA506","2026-03-27 13:04:07.522"
"Price Code","U","Update","price","E6BB0629","F","128.85","148.85","BRA508","2026-05-11 07:23:18.367"
"Price Code","I","Insert",NA,"E6BB0629","G",NA,"113.08|113.08||I|Standard Pricing|103.08|0.00|0.00|10.00|0.00","BRA508","2025-11-03 02:02:23.644"
"Price Code","U","Update","price","E6BB0629","G","113.08","128.08","BRA501","2026-03-18 08:24:37.122"
"Price Code","U","Update","price","E6BB0629","G","128.08","113.08","BRA509","2026-03-30 21:20:32.228"
"Price Code","U","Update","price","E6BB0629","G","113.08","108.08","BRA506","2026-05-15 11:03:52.609"
"Price Code","I","Insert",NA,"E6BB0629","H",NA,"94.8|94.8||I|Standard Pricing|84.8|0.00|0.00|10.00|0.00","BRA500","2025-12-07 09:57:04.932"
"Price Code","U","Update","price","E6BB0629","H","94.8","79.8","BRA501","2026-04-22 09:15:18.756"
"Price Code","U","Update","price","E6BB0629","H","79.8","104.8","BRA500","2026-05-19 05:57:58.712"
"Price Code","I","Insert",NA,"E6BB0629","I",NA,"64.07|64.07||I|Standard Pricing|54.07|0.00|0.00|10.00|0.00","BRA510","2025-11-09 20:43:52.345"
"Price Code","U","Update","price","E6BB0629","I","64.07","94.07","BRA505","2026-05-05 20:21:44.189"
"Price Code","U","Update","price","E6BB0629","I","94.07","79.07","BRA506","2026-05-09 21:46:04.331"
"Price Code","I","Insert",NA,"E6BB0629","J",NA,"58.82|58.82||I|Standard Pricing|48.82|0.00|0.00|10.00|0.00","BRA507","2025-11-09 23:59:55.896"
"Price Code","U","Update","price","E6BB0629","J","58.82","83.82","BRA506","2026-02-13 06:29:08.191"
"Price Code","U","Update","price","E6BB0629","J","83.82","93.82","BRA500","2026-04-08 19:00:18.256"
"Price Code","I","Insert",NA,"E6BB0629","K",NA,"61.22|61.22||I|Standard Pricing|51.22|0.00|0.00|10.00|0.00","BRA504","2025-11-30 01:39:11.902"
"Price Code","U","Update","price","E6BB0629","K","61.22","56.22","BRA504","2026-06-05 14:20:58.580"
"Price Code","U","Update","price","E6BB0629","K","56.22","81.22","BRA502","2026-06-18 19:38:52.752"
"Price Code","I","Insert",NA,"E6BB0629","L",NA,"49.77|49.77||I|Standard Pricing|39.77|0.00|0.00|10.00|0.00","BRA508","2025-12-09 06:34:28.482"
"Price Code","U","Update","price","E6BB0629","L","49.77","59.77","BRA503","2026-01-24 05:08:03.680"
"Price Code","U","Update","price","E6BB0629","L","59.77","74.77","BRA510","2026-02-25 09:12:25.826"
"Price Code","U","Update","price","E6BB0629","L","74.77","84.77","BRA508","2026-05-18 00:48:42.573"
"Price Code","U","Update","price","E6BB0629","L","84.77","99.77","BRA502","2026-06-11 03:15:17.312"
"Price Code","I","Insert",NA,"E6BB0629","M",NA,"36.11|36.11||I|Standard Pricing|26.11|0.00|0.00|10.00|0.00","BRA507","2025-11-15 08:03:50.979"
"Price Code","U","Update","price","E6BB0629","M","36.11","31.11","BRA501","2026-04-05 00:20:09.321"
"Price Code","U","Update","price","E6BB0629","M","31.11","36.11","BRA509","2026-04-26 10:31:56.234"
"Price Code","U","Update","price","E6BB0629","M","36.11","56.11","BRA500","2026-05-15 03:43:59.376"
"Price Code","I","Insert",NA,"E6BB0630","A",NA,"216.98|216.98||I|Standard Pricing|206.98|0.00|0.00|10.00|0.00","BRA501","2025-11-02 07:38:48.415"
"Price Code","U","Update","price","E6BB0630","A","216.98","226.98","BRA503","2026-01-24 07:55:52.719"
"Price Code","U","Update","price","E6BB0630","A","226.98","231.98","BRA500","2026-06-01 11:51:56.639"
"Price Code","I","Insert",NA,"E6BB0630","B",NA,"244.91|244.91||I|Standard Pricing|234.91|0.00|0.00|10.00|0.00","BRA510","2025-11-20 05:03:48.283"
"Price Code","U","Update","price","E6BB0630","B","244.91","234.91","BRA504","2026-03-06 00:46:00.537"
"Price Code","U","Update","price","E6BB0630","B","234.91","264.91","BRA507","2026-04-12 03:31:55.566"
"Price Code","I","Insert",NA,"E6BB0630","C",NA,"181.09|181.09||I|Standard Pricing|171.09|0.00|0.00|10.00|0.00","BRA508","2025-12-10 10:45:48.637"
"Price Code","U","Update","price","E6BB0630","C","181.09","211.09","BRA507","2026-01-24 07:00:55.620"
"Price Code","U","Update","price","E6BB0630","C","211.09","201.09","BRA506","2026-01-26 10:35:31.949"
"Price Code","U","Update","price","E6BB0630","C","201.09","206.09","BRA508","2026-03-26 17:42:19.631"
"Price Code","U","Update","price","E6BB0630","C","206.09","191.09","BRA505","2026-04-27 11:04:28.571"
"Price Code","I","Insert",NA,"E6BB0630","D",NA,"146.86|146.86||I|Standard Pricing|136.86|0.00|0.00|10.00|0.00","BRA510","2025-11-11 00:12:46.405"
"Price Code","U","Update","price","E6BB0630","D","146.86","136.86","BRA500","2026-02-14 21:46:39.157"
"Price Code","U","Update","price","E6BB0630","D","136.86","141.86","BRA505","2026-06-05 08:15:55.090"
"Price Code","U","Update","price","E6BB0630","D","141.86","151.86","BRA501","2026-06-05 09:32:02.763"
